A,B,C,D,E,F,Z
9.332815119,0.342573676,2.459866402,2.843569608,6.399326618,2.499938435,1
9.585731235,5.534875159,4.825919321,8.422659133,0.819612255,3.836280735,6
0.414339459,2.036595848,9.166479517,3.626177916,5.452861342,5.416657336,2
5.912283638,4.170772269,1.496680532,8.287335311,7.352655754,2.404667564,6
7.225346614,5.807098538,5.921185616,3.517868074,1.586324635,5.031269144,2
1.494784453,2.02500585,8.468771044,3.415834829,0.305661317,6.607869067,2
1.274330925,4.163565787,8.377947271,2.628027833,2.779937052,3.73718047,1
6.803136115,3.655393543,0.314633086,3.663910751,4.243627834,4.110788702,2
7.224085985,3.958339395,7.444470178,0.865113045,7.230487039,5.302260593,1
3.622092793,4.047985711,7.200760045,4.596973317,2.402932368,9.5610401,3
7.520957375,1.851354967,8.441388042,1.6432684,4.712278199,7.869524953,1
9.979240016,6.57263213,2.685464396,7.009927115,5.118035324,9.998009139,6
2.015602014,7.560299701,1.386713356,2.271727135,5.59783789,9.479435955,1
7.382112477,6.450790692,4.734934854,4.632306142,2.394751947,7.020764413,3
0.458955989,2.062392603,3.765403323,9.004836455,5.681238221,1.712178995,6
9.145460642,1.181704276,4.5560382,4.643871334,6.900396562,7.726582033,3
0.080063131,0.55787903,7.161830981,7.09904018,3.4427831,2.896702634,6
7.139531834,1.046827787,4.885010812,1.99241146,2.397976461,5.815949422,1
6.908943617,9.931708583,1.631308861,6.180048552,9.001353704,0.740783829,6
1.702149635,8.433931479,5.437443824,3.594053896,2.739737517,7.88064705,2
3.550110949,4.219855617,6.729348756,8.793872623,7.62165044,4.732808873,6
6.002330142,2.896109597,2.606228661,0.510888834,9.950064831,6.289746502,1
4.529859315,6.302171471,8.313442738,7.34998096,9.313655005,0.526721336,6
6.942769782,5.324920482,6.195767312,8.561439741,3.35819281,4.069299442,6
0.565547716,6.104110226,8.26770937,9.18333907,9.523620897,1.670569034,6
9.327028265,4.227926771,7.224810139,7.433158863,8.631841384,2.811319362,6
4.130163091,7.881333672,6.564746104,7.400546314,7.411559024,3.626678936,6
9.24689813,2.464101528,1.651814624,8.591374279,2.628561413,0.134259266,6
4.009564174,4.149261201,7.520756708,2.197694322,1.950465447,2.865875351,1
8.922022086,9.532960448,1.891955674,7.887945857,9.56413407,4.839463439,6
5.434620443,1.81262347,7.869278304,9.519222669,0.993688853,3.630055105,6
0.365131105,8.410033701,1.799151027,9.647414722,2.93938711,7.923937082,6
0.010714344,2.00932464,4.975251517,5.284262089,4.833296711,9.970719171,4
3.234138153,3.792222213,3.345408268,6.594559744,8.695226955,1.140545044,6
3.458019156,6.891212664,1.321437619,2.389738105,7.870222903,1.933439634,1
3.49315675,9.900226391,8.314446414,3.048735058,9.200504781,0.392790692,2
4.900290916,2.213596113,6.079165602,2.97468969,3.962409369,7.21916191,1
0.816242747,0.268126462,4.563916973,8.515964714,8.31275831,3.059073839,6
0.81115826,1.010938798,0.554228319,6.362712572,2.053452766,3.145894565,6
8.950336041,6.372278122,5.340371395,4.994556744,4.105283814,7.844133012,4
3.343597201,8.313578115,9.386517993,2.964279019,5.621964799,4.711107021,2
4.360889884,6.703394792,6.989076607,2.597335121,4.174910642,9.481255089,1
2.212306268,1.516313442,9.388021109,3.745422152,0.315570939,7.818590931,2
3.438799037,2.997739271,6.533124251,0.154324835,0.278468802,8.080691968,1
3.18413097,0.218877296,1.280469242,1.148772037,2.555522852,5.323685491,1
4.537983072,2.469001919,1.991032449,5.792754479,8.706812067,6.699979194,6
4.231413019,0.305311497,3.818983749,9.027994368,7.53883594,0.042160609,6
8.75775605,7.773423192,6.622615794,3.490348564,9.236995817,2.210824183,2
6.60455749,5.130137791,6.227063827,1.564257368,5.366844658,9.958962679,1
9.579678789,4.693736395,4.681614486,1.37542923,1.835009663,3.961205535,1
3.533684418,6.669508547,4.4688822,3.759437457,6.88379952,4.450877124,2
7.990351599,3.899389524,6.802258679,7.727902293,9.42461488,6.134167869,6
9.529869017,7.950147491,8.247958039,1.188860805,3.342662363,6.424979876,1
4.886718592,4.851976899,1.618034936,2.989309021,7.073303718,1.823666052,1
5.270651591,4.323057654,6.279722552,4.700461022,2.115489771,2.04317319,3
1.26111962,3.141849036,0.320450914,2.978582531,2.153472943,4.761161057,1
3.597711801,8.528089103,1.702467532,2.260440447,1.301879934,7.219817925,1
9.948580778,7.765670802,3.881145787,7.659980957,1.291724417,9.586526198,6
6.703875098,2.690261353,0.772984242,0.679679586,2.925023964,1.889424056,1
0.363728826,7.306011592,0.971506332,8.650313222,9.821250399,1.556874215,6
6.095400495,6.678286296,2.972313762,5.00401865,0.579881165,1.549827762,4
0.182875971,1.723050293,2.994963378,2.115007176,4.308256881,1.307648994,1
9.071660739,9.351352136,5.475648497,6.600002842,3.80237043,2.299636189,6
2.88003183,1.118478974,8.294290005,1.879158133,8.85847423,1.53685347,1
3.573692729,9.063105761,7.034300176,6.916921191,0.831837462,8.173205105,6
2.385879656,2.322574591,0.801401193,3.281769465,3.885718332,5.161945217,1
4.027440776,3.674957908,8.515008127,9.670404153,8.100161031,9.323958365,6
0.594843259,4.600097095,6.704928381,5.922126054,4.474889686,6.838152143,6
5.789630469,6.124841876,7.317431589,1.257337287,6.15910357,2.111562365,1
0.599795211,0.918458544,8.814747586,5.227051479,0.237652122,3.672772596,4
6.942991088,8.025937437,8.017478956,0.293549129,2.793180859,8.091876984,1
4.434834035,4.115129277,4.194293978,9.407834589,9.455523155,0.07573031,6
7.756894336,6.865162369,0.50720203,7.647501605,5.368375821,1.599332632,6
4.994262925,8.657732274,4.992569712,8.199720523,3.880008227,2.253815668,6
4.22435006,4.834535102,3.074116933,5.049289296,6.956605273,4.665385697,4
7.012159704,5.576102144,7.30342647,4.949152082,5.724425407,9.277348382,4
4.626377502,9.789520028,6.398496883,1.596752043,3.969619945,4.408341047,1
2.624194108,3.615380785,3.9142411,7.61249646,9.19196482,2.476736448,6
9.380560458,4.397335267,2.088999336,0.124845465,7.358905558,0.966561893,1
9.612381475,0.641430234,9.418884448,8.623131974,0.526583027,7.146444647,6
2.467508165,6.671144866,0.145601732,0.39778796,7.550607433,5.48106774,1
0.492163861,2.742400778,8.234098607,1.220586078,7.302535334,7.219954565,1
2.629238763,3.254488208,9.996346766,0.893434972,0.541755487,2.583095905,1
3.054478474,3.624353689,5.466858517,6.531985416,1.391264115,9.212194461,6
8.600896423,1.166761561,6.924742169,7.736325235,8.10256254,9.788638368,6
9.197228941,6.830322682,0.700489588,3.856879265,3.128208444,0.081503129,2
0.554727115,2.96857706,5.913125082,5.164280212,2.492572695,9.299613909,4
0.804607421,3.475371138,1.995294513,9.060188049,7.701825485,8.891357812,6
8.779656919,4.191557197,0.128479344,1.214716734,8.911212236,1.995744121,1
0.805680616,8.643853822,9.960921757,8.529281517,2.132510641,3.202718867,6
0.148346609,9.647669244,7.209392947,3.205457731,5.989460414,1.037460887,2
5.652703425,1.231675396,1.382326086,8.701489605,8.416273216,9.745386679,6
4.583475499,8.896224202,4.834154044,8.094201401,9.717003015,1.646517853,6
8.965602938,7.522403344,4.545997091,6.53478902,8.069645276,1.031645005,6
3.961469812,0.010005616,3.555816725,0.884212577,6.623095773,9.911645103,1
0.504563197,7.990023132,7.624062353,9.082179797,1.314776772,7.45264185,6
7.858453737,1.86980304,4.122518953,7.994527851,4.117212767,3.163292176,6
7.888815929,1.128014792,4.07977264,5.904411625,1.273670885,7.332882116,6
8.775022973,7.4258112,4.785789924,1.235657468,1.252753821,9.470401999,1
0.34094156,1.629545618,3.944706324,9.779129521,5.781315236,2.247768813,6
0.140314322,7.863175508,0.746264432,6.072767418,7.889047721,7.401435465,6
8.202744413,6.834728292,6.724125764,3.376763435,7.484628173,9.160132789,2
6.313892396,9.549577287,8.095244979,2.623687059,3.422072783,3.951078395,1
1.03093156,9.102787979,0.095155102,0.201926644,0.939348755,3.898795848,1
9.808115109,4.090315326,8.09392808,3.432685054,5.554933682,2.961281919,2
9.443288083,4.4511136,1.708227869,0.050989409,3.287364996,0.842848425,1
5.756867375,5.905045586,5.411841178,8.950760836,6.668377715,0.222596005,6
7.190227493,5.487804168,0.244724347,5.602388519,0.01985415,8.537280988,5
4.290512575,1.918783298,5.411149291,4.938692744,2.336620018,3.379337103,4
6.775941033,3.781496167,6.768406773,1.251061557,0.733044356,7.182262181,1
2.829161342,3.340336224,9.784866086,9.454147937,2.161520423,6.999399856,6
0.717450882,3.250717289,3.638649827,3.416946598,7.28051734,2.733789005,2
0.948837633,7.374244732,9.806984489,5.133070872,1.186911849,0.26850246,4
0.457651891,9.104923507,7.466303043,6.774745709,2.42252993,5.499171518,6
3.211983586,8.020909102,2.324267545,9.232622043,1.191369267,2.650887857,6
6.150526316,8.969343266,8.760771157,3.236470652,2.09562974,0.010818348,2
9.243131827,0.929400037,3.293693744,6.273085651,7.691637078,4.235934873,6
4.093159825,9.882965276,0.52189748,9.980988704,5.761888539,1.761764704,6
4.144108326,4.366607891,5.536434816,2.653323346,7.683715005,6.817333235,1
2.501490494,3.588173953,6.854595402,8.046950489,2.155621918,1.084792731,6
6.444716164,3.212970894,2.862246747,0.471031613,3.594010291,9.305216822,1
1.225867895,4.844567283,4.3012676,7.447340691,7.342777227,4.119965579,6
4.665535198,1.924166843,4.33850622,6.475131303,2.48387707,3.490154956,6
0.90389425,4.27210124,3.4489872,4.408799513,0.931652395,1.506112402,3
8.89466786,5.090390937,6.185873025,2.916462844,3.329012356,9.139763081,1
0.555246312,8.765798002,8.532738711,6.352190217,0.188176052,7.641131621,6
7.793628431,4.365581786,9.315264692,0.00365358,0.540791841,5.440244888,1
2.706542907,9.835771304,9.809950829,0.62546273,2.676673175,8.164190994,1
4.317746616,0.828853693,8.375019785,2.828754402,4.275688518,7.464825796,1
3.470362857,2.237836503,4.352361526,6.636264419,3.505074637,1.785759105,6
7.358315132,5.301979057,5.242392722,0.488750769,1.475938703,1.725752881,1
8.076794027,2.622094034,9.736214814,5.077791913,2.494832648,8.379430863,4
6.458631509,2.325502477,1.328789734,6.716547451,5.929577943,0.92097094,6
6.876296345,1.601369506,3.753453671,1.9248969,1.00338461,2.933425863,1
9.862867265,1.324322213,7.218659793,0.538945491,7.355711457,6.744090825,1
0.806464703,1.2515179,7.848040776,3.561156219,1.561648642,0.490768885,2
1.239466156,1.488913759,8.148663556,1.153875658,2.811695852,1.352671725,1
6.190753745,8.84650343,6.967538491,5.210919937,8.962841156,9.45915906,5
9.505417773,4.802393874,8.259759008,8.02969931,7.069331537,1.235303525,6
4.682688197,4.391471845,4.116373008,3.228248618,8.619803242,6.413844346,2
1.165199897,2.102066223,1.962151016,9.255423403,7.66511938,0.182931571,6
5.229246828,0.73102473,5.892482735,7.852015644,4.821574104,0.848412823,6
2.764982741,9.565163956,8.36676545,8.193160975,4.734926883,2.195434293,6
3.455798965,9.832935479,0.083558558,9.421189329,0.686453555,7.400349755,6
2.326538427,8.804513244,6.613931813,9.083527939,7.151546506,1.3681808,6
8.741007555,5.641384131,1.111527126,0.190537508,5.28051476,6.681970628,1
6.07002145,6.651151583,2.635319103,2.125278917,7.430531984,4.950434371,1
5.58662038,9.584744311,7.729804845,6.691890318,6.131029908,0.137541785,6
2.010044574,6.899178761,4.122703684,5.886066849,7.115499451,1.908346456,6
4.182088231,6.396455501,5.141071836,2.528083375,6.096619532,9.392626438,1
0.416061478,9.909287434,5.473219899,4.19584501,7.462780332,6.177071409,3
9.04884431,3.76747379,2.890837675,9.507983467,7.607056438,2.349283588,6
7.492467993,8.30392613,9.089070321,1.182419537,8.12183104,3.386126271,1
8.645040048,4.793873708,3.834626442,7.731019697,3.617151314,7.868756778,6
4.740435478,1.998735037,5.934067805,1.464170306,4.817376236,6.398374716,1
3.258105918,1.647731187,0.951322693,0.812542811,1.84192361,6.182439864,1
3.860431776,5.981256784,8.611857701,8.674037859,1.482719005,6.052403615,6
2.314662706,3.561620193,4.498856008,4.017467601,9.415274567,6.981431639,3
6.053793264,8.780392447,7.229721315,9.910530226,2.514649907,6.314952345,6
2.149596199,3.541925391,5.202563498,8.779657963,9.936120823,3.467079293,6
6.558668338,1.813462119,9.223399734,9.372219564,4.013896771,7.677246582,6
3.413246723,7.88502317,7.78058792,6.327664507,8.836488842,2.75660947,6
8.527387789,9.220407488,5.886091221,7.679455021,5.153022594,1.339790888,6
6.400432267,4.193177703,4.364362244,7.903828368,0.790513512,7.886456951,6
5.163452795,7.040515649,0.322193073,0.266142671,1.53148185,9.721931038,1
4.164041097,4.965444212,8.231675757,6.243882031,7.546432886,1.158348082,6
4.624408956,4.036307537,5.695434645,3.048979839,9.987358495,8.271060618,2
5.054172527,7.883215964,7.018973311,3.064520193,9.583990302,9.104452865,2
4.282885819,5.330607352,4.775019248,9.342680904,0.729566493,9.406861497,6
6.585790013,8.093855746,5.695677372,1.650284153,7.056124234,9.683261788,1
3.388583342,7.255910983,6.58821842,0.464463131,2.802809988,9.530758252,1
7.645820315,5.788747297,8.390216548,1.683650064,5.238621667,4.902690207,1
4.644166489,4.073243824,6.833790912,8.902354515,1.506478667,3.382887049,6
8.575147312,1.41962188,7.551681522,9.356749667,0.655618204,1.115032837,6
4.493967415,8.548159963,5.510064468,3.41888897,8.463165401,5.207509152,2
1.093674042,6.326631517,6.16238682,6.254372523,7.515867634,4.625969847,6
8.110722422,7.127344793,4.908783987,6.292373352,2.059299982,5.957972182,6
9.651299641,2.775029827,2.45711038,1.702522859,1.050830899,9.529461178,1
5.315047506,7.556063451,0.455800469,0.2139852,9.43867395,6.854160908,1
4.890249875,0.715343948,3.461315436,7.315814076,8.810788791,2.784387438,6
1.525752049,6.665977112,5.643320732,7.342971995,1.017249093,0.939212484,6
0.011296669,3.685355733,4.356029608,2.692047325,2.94031006,0.312546053,1
7.574120703,7.141235472,6.710509161,7.499135101,1.639300644,5.034982355,6
1.935722308,9.958507332,1.151337547,2.818108355,8.048766315,8.284000253,2
0.250498647,7.561584913,5.723035968,8.117678744,9.297222123,0.429723691,6
6.748596991,5.425960005,7.870876609,4.838783848,8.642066789,9.249466953,4
6.706650917,7.587710869,5.782105948,8.978176598,1.305226103,8.278580703,6
3.168275372,7.499011058,2.187773724,8.695097165,6.727381652,7.343193364,6
6.343763367,5.361003744,4.292629901,3.87189405,1.569729193,3.253693632,2
4.062746124,4.229876434,4.083770396,6.721249344,1.373075383,2.68687071,6
8.328170832,2.624150153,9.010343637,2.617919921,8.357438977,8.967941003,1
2.244126609,9.93385059,6.793082276,6.868118924,3.869923299,7.508935261,6
7.953356496,4.286691785,3.699124823,2.391449302,1.574458602,8.471414071,1
1.546120223,5.267817306,0.812560901,9.721154055,9.295234976,7.862388208,6
9.418382484,4.894334678,6.371541455,3.527224428,1.1724113,8.824591375,2
8.798146124,3.907904413,5.423186493,4.190144533,0.882164468,3.786947125,2
3.611333442,5.329203304,7.320883239,1.024460729,7.203021735,5.321535819,1
0.155513372,6.994137439,7.135953917,0.329113076,5.836475794,9.025203468,1
9.643623451,5.843009655,4.39983249,4.586220636,0.822708679,0.854552612,3
6.035517586,6.641093748,3.860451405,5.510267113,7.083366189,6.872197143,5
5.989920188,7.703058283,1.604905322,9.007876033,0.898146548,6.139424616,6
6.652710389,6.848661239,3.657287853,4.136241026,4.05553126,5.610018133,3
0.345290734,0.816620718,7.025518806,8.434837676,7.658707881,9.812851933,6
5.788262851,3.609726079,3.137501147,5.288221387,0.091223419,8.760886442,4
5.399158575,8.876668054,1.136308433,1.575547104,2.874051781,0.367963806,1
1.548594932,6.11825936,5.160219192,8.302371646,0.879930069,0.042741717,6
8.991233718,4.896011151,8.105583249,4.151780442,1.39163837,0.276421139,2
1.999940878,9.153920139,7.505651125,9.504051996,1.699223891,1.408540124,6
2.108393248,0.281250797,5.878488336,3.882668623,0.873956103,5.816432616,2
6.633644387,8.525726891,3.60954865,8.255286725,3.183787162,9.311774998,6
9.647346124,9.12933741,9.441216446,6.609552896,0.967717769,4.860549474,6
7.146309487,4.33472696,3.489907785,6.495964434,3.674568165,9.635293843,6
6.673501097,2.578110719,2.44867091,4.788648374,4.435420927,2.062912962,3
7.697319861,1.782111264,6.615246018,8.925002388,6.791824995,3.63338439,6
8.935273544,3.488370739,7.318684402,4.22882277,8.389696433,6.112852472,3
1.929846117,6.713835459,8.092309334,7.437165412,8.76692607,0.6823511,6
9.094190253,3.849621954,4.05631514,6.28596246,8.876342241,5.911187981,6
4.171141672,8.673758932,3.791025922,6.47196489,9.586107146,3.701461267,6
1.446228924,6.148974252,6.50324336,6.109262339,9.123796879,1.924882588,6
5.941452698,6.525265688,4.647531126,8.434565375,9.301070351,1.300773778,6
7.945653692,8.522986741,2.279742343,2.271896114,1.224774798,6.644139635,1
2.423749426,4.660155657,4.125600829,8.619527556,8.391873197,3.815073955,6
2.891302729,2.130952616,3.893842017,2.532285857,4.846188656,7.373156963,1
1.840124059,8.108349686,1.351370744,2.469018436,4.486011569,5.907524706,1
4.520088424,7.100937204,9.255873941,6.794161329,8.034412087,7.21902439,6
3.542646211,8.846063269,3.260391168,8.369693884,3.563249211,0.151254765,6
4.731543343,7.54261825,2.731691405,7.43881056,7.833238853,6.077545886,6
7.565867401,6.458890696,6.105500502,7.032575717,9.929257389,6.123350348,6
8.069886458,8.262289946,0.221271329,6.763041817,7.278406367,0.723512916,6
4.350989288,4.069526494,4.234353013,8.819630877,1.080493717,6.807814574,6
4.841369516,5.696370507,6.14824566,3.656779451,1.02737464,6.30611153,2
8.064954943,0.371296947,0.246177518,9.746572748,6.891122557,3.505625483,6
3.457655428,1.142646268,7.954706233,5.771141469,0.99376151,9.935809733,5
1.383335637,1.666080307,9.977538486,4.451093209,6.708039001,9.28341495,3
2.53572923,7.512003738,2.256609435,0.005670478,8.275981495,2.927772291,1
8.277050632,6.169445932,7.038584517,6.576473645,2.029165053,8.459940931,6
0.010540976,5.789670948,6.339167987,0.874519078,7.240716271,0.848714265,1
0.22013823,9.492743187,0.122420967,3.030707619,9.11242246,5.604444677,2
3.654643188,3.677596941,7.07611813,2.872235838,3.39170892,6.802738406,1
5.681056597,1.151064052,8.222051182,7.576777163,4.578589923,8.428988242,6
2.788556843,2.180400227,6.54987258,5.94562091,3.612496824,1.340562421,6
4.449047915,0.454191419,4.638657431,7.228772364,7.538819519,8.24220082,6
6.280654776,8.296114917,2.528347508,5.501081821,4.777555881,7.252076239,5
4.712905885,1.224887189,5.379907703,4.698787091,7.506303612,3.185469092,3
8.997091731,0.967525132,5.435208956,1.851509231,6.348321935,3.285007209,1
1.266289377,2.046820003,0.296713651,4.318962565,4.387791698,6.798400146,3
3.935184996,7.239503947,7.943855201,1.071185042,6.281669443,5.443775607,1
2.716872837,2.223562621,0.458933347,9.227503025,2.539949374,9.468897984,6
0.649787052,9.284013155,7.280945728,0.167762913,4.41380819,0.087679314,1
8.231460011,6.862248501,2.744639151,2.082191608,3.557159233,1.159513975,1
7.619733572,5.823703765,3.676631808,4.698662314,0.47266833,9.285154282,3
8.038082797,9.091110157,2.09737377,3.259719248,5.072419363,3.745676707,2
8.304289396,7.962432842,5.24576073,4.755944812,8.635763472,3.471116218,4
5.509525626,9.594514319,1.77265338,6.150285425,1.06280851,7.431083641,6
7.687861361,3.993776975,8.759597752,7.35632613,2.648217901,6.988219964,6
8.470728687,6.896906837,2.712832518,0.214756246,5.375301389,5.47374414,1
0.297132942,6.453469835,7.199533124,3.335294355,0.718202704,4.936244214,2
5.676282462,3.104191979,3.453115401,7.728726725,7.44730156,0.18943187,6
4.473260087,4.467781843,7.799265036,6.710304937,2.394523506,7.861356093,6
3.697435749,3.710618823,4.191408843,7.500112513,3.146775037,9.036598395,6
2.3456774,9.149645216,1.917757745,7.5286113,6.379191829,6.235502867,6
5.294563663,7.862415627,0.043638729,2.517506666,3.399002754,8.812589038,1
5.77451468,6.365569304,8.293968369,9.403232951,5.766957197,0.731051627,6
0.685050912,5.063661286,9.43022278,8.420550555,5.662213759,6.326726578,6
4.886690445,4.342817154,9.308287618,3.351553731,2.105420264,5.91263508,2
1.420937389,9.610157293,0.756836145,8.849030168,6.377256928,4.269699439,6
1.575272036,6.752447723,4.875755628,1.659779213,3.466177466,9.761788725,1
1.985500924,8.313112885,1.606730985,4.16661827,0.043668182,7.606160714,3
8.479610083,8.962712688,4.790809355,7.500807978,4.826053181,3.606208773,6
7.366145359,2.272771402,3.387039898,9.345100014,4.758078491,2.269632087,6
8.417122382,6.998695976,0.316684338,3.243067965,2.75526829,5.440729217,2
4.542281316,5.867234495,5.538538735,1.267723546,3.745687974,3.358090759,1
4.294793269,3.573829131,7.224195415,5.904212981,8.830003608,8.608123801,6
4.369593393,2.714305237,6.696174208,2.070757882,9.603463898,1.628903171,1
6.689600042,3.43945474,5.862732586,8.87271895,5.646489914,6.726440312,6
0.814653339,0.525023232,9.394640192,6.193415464,4.832597929,0.910827394,6
3.243395352,8.867176014,8.982509679,0.684729303,1.834017338,5.849406811,1
7.588536746,1.965965715,9.198211412,1.025071063,6.417122561,6.890501798,1
8.050676122,0.469843898,6.763922088,2.941812542,4.906900547,1.792446822,1
2.692959335,7.189337909,6.543348464,2.727031367,3.792063062,5.29366814,1
9.74288119,2.836673017,6.740842335,9.619416603,8.342624365,3.551689135,6
9.599191304,2.840964202,0.705758099,3.130664119,5.528881408,4.096967076,1
5.495461252,6.331482219,8.258376206,3.291880894,5.176101617,8.275911296,2
6.914113312,4.861446689,5.424617788,9.435518538,4.089581441,2.993423849,6
0.928165625,4.20614404,3.700826511,7.426726716,7.296657759,9.334651175,6
0.107570339,5.023368097,5.174098288,3.250490159,5.223775428,1.844162606,2
0.237746077,0.205200558,5.821143704,7.731935849,0.352138255,9.536425645,6
5.407026397,2.774076714,9.46416897,7.617905919,4.762159696,5.355732896,6
3.681519362,4.14893522,3.265613925,3.724055525,5.939242072,7.0884706,2
4.127211478,4.931943484,6.026355695,4.534768303,1.925919028,3.140222431,3
4.885091359,3.451522681,1.382100628,0.51596276,5.608255218,8.351648528,1
2.233666118,7.38127669,7.244194059,7.16956801,4.657002342,1.117212862,6
3.616854822,6.468900123,6.098640808,9.844402289,1.934587802,7.337528999,6
3.751949222,4.725527392,6.682046013,4.154697406,0.289843144,0.532626403,2
4.807455372,1.231081486,2.851563663,9.958804904,4.481632175,8.469209654,6
3.388551945,8.3561445,9.590724186,0.53285095,2.616149728,3.597494155,1
8.48852332,5.910755234,2.644512119,3.689219146,3.115400517,2.847205396,2
2.937145171,0.506743683,5.268177823,6.961718494,6.336028058,0.523689551,6
1.297749627,7.852713908,4.893687561,3.434546202,2.17214469,6.994916202,2
8.339936194,2.872974637,0.359130213,4.898895815,3.200813716,1.961054371,3
2.741032094,0.940125748,0.720540941,9.399315358,1.279261419,7.776284772,6
0.60366821,3.756168931,0.295197968,5.124303911,2.844117899,6.739755365,4
3.695325733,0.092527741,5.29315757,8.01333754,3.660814121,8.834264593,6
6.110279224,1.25091711,9.919624004,3.87292495,9.422939672,0.709211012,2
7.472740431,9.523395332,8.760374932,1.432867926,8.772988307,6.706895703,1
3.285981914,1.472934784,8.433011072,6.127446555,3.23870455,3.644858936,6
5.771125421,2.451084291,2.714635217,9.641237948,2.835114758,5.218563391,6
6.345589784,6.043821427,6.670478646,6.918487778,7.567546339,7.274245616,6
9.172484048,4.059626884,4.57281439,2.11555588,1.662329284,2.277531019,1
8.348441771,9.802514714,5.709420211,0.863469472,4.093760422,3.222028533,1
2.883693253,1.625426572,9.388845174,6.323977872,8.177719173,2.3072774,6
7.207810398,5.217632173,0.674725617,5.012482772,4.432005008,8.132268118,4
5.315373208,3.536200145,2.601415691,4.156858913,4.071634574,3.758866428,2
5.89718611,9.774270033,1.110957827,2.394761732,9.625035062,3.076793624,2
6.864816185,5.703038692,2.11627754,0.776730244,0.545853134,9.631302902,1
8.064808365,9.854895992,8.024832886,5.31541354,8.307469941,6.729239229,5
9.945753419,8.438752435,4.364254401,7.137796371,5.160387099,0.170331007,6
6.523015927,9.688474434,5.127343373,0.352454444,3.231225028,0.53728735,1
7.648229244,8.084387969,2.271902446,5.953701895,0.344234044,3.809448963,6
3.266829563,6.106167614,3.626692096,3.036188516,2.772403891,3.638576548,1
8.288430722,0.072347417,1.697861868,8.557060448,0.74012547,6.68785003,6
0.603901025,2.579130558,8.652743353,5.509302216,9.614874081,6.066521492,5
8.505288735,5.80762735,5.876395932,0.029750107,0.147550813,3.20572936,1
8.172285644,6.971280589,7.293345996,6.564729105,6.829882017,8.671400399,6
4.25737741,1.151068428,6.177648528,2.929465054,4.67473208,0.974170647,1
9.223163547,2.220182837,5.70207004,7.003089476,3.263712727,0.8086361,6
0.332917618,0.059890448,1.97224511,8.164660022,2.232087027,0.269435744,6
8.957973455,8.445190437,7.892452258,1.709926911,4.765736894,6.338216473,1
1.82529764,7.323573996,5.338423452,0.830679625,0.047316569,0.024086708,1
1.893457493,4.766708111,2.253382278,7.185782705,7.80386449,1.724073803,6
5.739317412,2.456646896,9.781801287,9.968718799,2.119425543,6.780251539,6
9.53805948,3.781672235,8.005992089,7.778661238,1.543349705,7.676930858,6
3.391322186,0.896827344,4.354460709,1.956699335,6.141962394,6.191151695,1
2.993977434,0.149591059,9.808890184,1.291721395,3.591870389,5.927657261,1
3.656859004,9.751284322,9.568897279,0.862825867,9.092371525,9.578957486,1
5.636190363,2.97623536,1.25114677,3.384761863,9.400433439,6.930695531,2
8.885105229,2.406516991,4.467812435,1.171921805,9.453611347,9.046993857,1
9.553143126,2.378588485,4.870542885,3.64607858,1.268272711,4.169755198,2
8.192153456,6.905968101,8.097369516,4.168176245,6.295429198,4.035021847,3
2.489617125,2.395967658,3.730420577,6.376426725,3.914233631,2.052130358,6
7.127272173,3.539154672,6.41158416,7.574511118,5.086235393,5.990386588,6
5.077604155,3.688598369,8.868836255,7.489076653,3.623104816,0.294716103,6
6.35739704,2.352217637,5.868917284,0.030636371,4.081475798,5.747505907,1
9.969671114,2.691127046,0.195805944,5.997061842,8.334342058,7.657140106,6
1.062166786,1.040187878,2.426421619,2.523938074,2.547528935,6.168097775,1
7.180578722,4.890364971,6.250769216,6.291810392,8.442042176,3.959833658,6
2.151444891,4.230867345,5.77822755,5.480515614,0.603742628,2.87274946,5
0.116051547,5.203583913,9.755532608,5.906658876,2.111857647,4.871097716,6
9.890742748,9.400776959,5.886701849,1.166026836,6.560535813,8.241866639,1
7.860321932,9.606169098,0.70547217,2.164887658,3.551683758,3.429300427,1
5.210266392,4.828885426,3.205909645,2.397928205,5.044437372,9.3869378,1
4.095925558,1.04203281,2.572644685,5.511267334,4.490902231,3.822843178,5
5.556618578,9.467052997,2.716435446,9.473478145,0.076650973,5.349775413,6
6.839137545,8.916080053,0.811994087,1.249458232,3.957694361,0.541332003,1
3.283271764,9.729489914,0.203742247,1.297046635,3.897702288,5.449499534,1
3.424138771,2.697728922,0.105440334,9.187455368,8.777348784,1.842079909,6
7.835430082,3.363983783,7.377251895,3.081966576,8.750575187,1.125120642,2
1.170063601,7.661285202,0.297672868,7.276222384,3.004334411,0.625664079,6
9.704048048,6.834479282,2.34791771,0.78754284,9.507364631,1.593192407,1
2.324586682,8.924041374,0.948796508,9.255200006,9.179484418,9.680332891,6
7.465288576,3.817228505,2.245434217,9.369594198,3.085425946,3.705355223,6
8.635342327,7.522118931,6.455016972,7.421238783,3.114518848,9.827823739,6
9.118300501,9.242574823,3.888714692,6.634608967,2.767987171,7.375916827,6
5.387160801,3.446587199,5.295267469,8.067648036,8.954875714,7.615435965,6
9.061836399,1.372900974,3.374283038,1.582750889,4.903975831,0.329990352,1
0.892195606,6.387911583,5.505630488,3.225290799,2.947840347,6.223543501,2
1.8678209,1.320644251,3.981220492,6.616034822,0.611156327,6.412193581,6
6.579132706,3.986642829,4.224651352,8.984310439,0.453983219,7.080557111,6
